policy_id,inception_date,expiry_date,exposure_years,vehicle_age_years,vehicle_make,vehicle_segment,cubic_capacity,idv_inr,ncb_pct,policyholder_age,policyholder_gender,region,prior_claims_3y,claim_count,claim_amount_inr,fraud_flag
ABC-MOT-002481,2024-09-10,2025-09-10,0.3096,9,Mahindra,Hatchback,1122,200000,50,44,M,Tier3,0,0,0.0,0
ABC-MOT-002482,2024-12-06,2025-12-06,0.0712,14,Maruti,SUV,1826,296880,0,36,M,Tier1,1,0,0.0,0
ABC-MOT-002483,2024-01-17,2025-01-16,0.9589,4,Tata,Hatchback,943,336518,35,56,F,Tier2,0,0,0.0,0
ABC-MOT-002484,2024-08-08,2025-08-08,0.4,11,Hyundai,SUV,1624,387153,20,38,M,Tier3,0,0,0.0,0
ABC-MOT-002485,2024-03-31,2025-03-31,0.7562,5,Other,Hatchback,886,284549,0,65,F,Tier2,2,0,0.0,0
ABC-MOT-002486,2024-10-01,2025-10-01,0.2521,8,Maruti,MUV,1626,408147,35,49,F,Tier1,0,0,0.0,0
ABC-MOT-002487,2024-02-20,2025-02-19,0.8658,5,Kia,Hatchback,838,249650,0,43,M,Tier2,1,0,0.0,0
ABC-MOT-002488,2024-05-14,2025-05-14,0.6356,4,Hyundai,SUV,1521,1029942,35,51,M,Tier3,0,0,0.0,0
ABC-MOT-002489,2024-03-16,2025-03-16,0.7973,2,Hyundai,Hatchback,917,403386,20,58,M,Tier1,0,0,0.0,0
ABC-MOT-002490,2024-11-15,2025-11-15,0.1288,4,Hyundai,Hatchback,1102,317012,25,50,M,Tier2,0,0,0.0,0
ABC-MOT-002491,2024-01-31,2025-01-30,0.9205,1,Maruti,Hatchback,1145,481807,0,39,M,Tier1,2,0,0.0,0
ABC-MOT-002492,2024-07-31,2025-07-31,0.4219,0,Other,SUV,1727,1438913,50,32,M,Tier3,0,0,0.0,0
ABC-MOT-002493,2024-02-14,2025-02-13,0.8822,4,Kia,Hatchback,969,376260,20,26,F,Tier1,0,0,0.0,0
ABC-MOT-002494,2024-08-07,2025-08-07,0.4027,0,Other,SUV,2332,1664525,20,18,F,Tier1,0,0,0.0,0
ABC-MOT-002495,2024-10-08,2025-10-08,0.2329,3,Other,MUV,2206,903970,35,42,M,Tier1,0,0,0.0,0
ABC-MOT-002496,2024-10-02,2025-10-02,0.2493,0,Tata,Hatchback,1161,572525,35,35,F,Tier3,0,0,0.0,0
ABC-MOT-002497,2024-01-13,2025-01-12,0.9699,5,Hyundai,Hatchback,968,313198,45,35,F,Tier2,0,0,0.0,0
ABC-MOT-002498,2024-10-10,2025-10-10,0.2274,2,Honda,Hatchback,867,364367,0,52,M,Tier1,1,0,0.0,0
ABC-MOT-002499,2024-04-18,2025-04-18,0.7068,0,Maruti,Hatchback,857,607742,0,38,M,Tier1,1,0,0.0,0
ABC-MOT-002500,2024-09-06,2025-09-06,0.3205,2,Honda,Sedan,1625,949595,35,62,F,Tier3,0,0,0.0,0
ABC-MOT-002501,2024-12-18,2025-12-18,0.0384,2,Hyundai,SUV,1526,1134035,20,33,F,Tier1,0,0,0.0,0
ABC-MOT-002502,2024-02-13,2025-02-12,0.8849,7,Tata,Hatchback,984,309647,0,28,M,Tier2,1,0,0.0,0
ABC-MOT-002503,2024-05-12,2025-05-12,0.6411,13,Maruti,Hatchback,941,200000,35,24,M,Tier2,0,0,0.0,0
ABC-MOT-002504,2024-11-13,2025-11-13,0.1342,7,Maruti,SUV,2418,700150,25,48,M,Tier2,0,0,0.0,0
ABC-MOT-002505,2024-02-21,2025-02-20,0.863,0,Maruti,Hatchback,1199,674876,35,53,M,Tier2,0,0,0.0,0
ABC-MOT-002506,2024-04-05,2025-04-05,0.7425,1,Hyundai,SUV,1984,1463770,20,32,F,Tier3,0,0,0.0,0
ABC-MOT-002507,2024-07-19,2025-07-19,0.4548,20,Hyundai,MUV,2080,200000,20,27,F,Tier1,0,0,0.0,0
ABC-MOT-002508,2024-12-30,2025-12-30,0.0055,2,Maruti,Hatchback,951,331467,20,58,M,Tier1,0,0,0.0,0
ABC-MOT-002509,2024-04-17,2025-04-17,0.7096,2,Maruti,Sedan,1666,886899,0,22,M,Tier1,1,0,0.0,0
ABC-MOT-002510,2024-05-21,2025-05-21,0.6164,8,Tata,SUV,1794,539349,35,52,M,Tier1,0,0,0.0,0
ABC-MOT-002511,2024-10-18,2025-10-18,0.2055,8,Maruti,SUV,2244,547280,20,33,M,Tier2,0,0,0.0,0
ABC-MOT-002512,2024-02-13,2025-02-12,0.8849,0,Honda,SUV,2403,1095785,25,44,F,Tier2,0,0,0.0,0
ABC-MOT-002513,2024-04-29,2025-04-29,0.6767,4,Maruti,SUV,1671,731354,50,52,M,Tier3,0,0,0.0,0
ABC-MOT-002514,2024-04-25,2025-04-25,0.6877,0,Tata,Sedan,1335,1246604,20,45,F,Tier3,0,0,0.0,0
ABC-MOT-002515,2024-05-26,2025-05-26,0.6027,9,Maruti,Sedan,1426,281449,20,36,M,Tier1,0,0,0.0,0
ABC-MOT-002516,2024-07-28,2025-07-28,0.4301,0,Hyundai,SUV,2327,1404492,25,56,M,Tier2,0,0,0.0,0
ABC-MOT-002517,2024-03-22,2025-03-22,0.7808,4,Hyundai,SUV,2140,731798,25,43,M,Tier2,0,0,0.0,0
ABC-MOT-002518,2024-05-23,2025-05-23,0.611,11,Tata,SUV,1694,396778,20,80,F,Tier3,0,0,0.0,0
ABC-MOT-002519,2024-12-01,2025-12-01,0.0849,3,Hyundai,Hatchback,947,467934,50,19,M,Tier1,0,0,0.0,0
ABC-MOT-002520,2024-10-30,2025-10-30,0.1726,6,Hyundai,SUV,2143,872678,45,19,M,Tier2,0,0,0.0,0
ABC-MOT-002521,2024-12-15,2025-12-15,0.0466,4,Maruti,Hatchback,1185,373216,45,51,M,Tier1,0,0,0.0,0
ABC-MOT-002522,2024-09-06,2025-09-06,0.3205,10,Hyundai,Hatchback,980,200000,0,39,M,Tier1,1,0,0.0,0
ABC-MOT-002523,2024-08-01,2025-08-01,0.4192,16,Maruti,Hatchback,829,200000,20,49,M,Tier2,0,0,0.0,0
ABC-MOT-002524,2024-03-19,2025-03-19,0.789,6,Tata,Hatchback,841,239539,50,26,F,Tier1,0,0,0.0,0
ABC-MOT-002525,2024-02-28,2025-02-27,0.8438,13,Hyundai,SUV,1528,304903,0,40,M,Tier1,1,0,0.0,0
ABC-MOT-002526,2024-07-16,2025-07-16,0.463,2,Mahindra,Hatchback,850,596812,35,45,M,Tier2,0,0,0.0,0
ABC-MOT-002527,2024-05-28,2025-05-28,0.5973,4,Hyundai,SUV,1912,672425,0,33,M,Tier1,2,0,0.0,0
ABC-MOT-002528,2024-10-15,2025-10-15,0.2137,3,Maruti,Sedan,1368,635826,45,42,M,Tier1,0,0,0.0,0
ABC-MOT-002529,2024-01-04,2025-01-03,0.9945,14,Maruti,Hatchback,920,200000,25,23,M,Tier2,0,1,47863.0,0
ABC-MOT-002530,2024-11-22,2025-11-22,0.1096,9,Maruti,Hatchback,1106,200000,25,44,M,Tier2,0,0,0.0,0
ABC-MOT-002531,2024-03-03,2025-03-03,0.8329,1,Hyundai,Sedan,1486,960093,0,57,M,Tier2,1,0,0.0,0
ABC-MOT-002532,2024-05-24,2025-05-24,0.6082,2,Honda,SUV,2228,1135957,0,25,M,Tier3,1,0,0.0,0
ABC-MOT-002533,2024-05-10,2025-05-10,0.6466,16,Mahindra,Hatchback,1016,200000,25,24,M,Tier1,0,0,0.0,0
ABC-MOT-002534,2024-12-04,2025-12-04,0.0767,1,Hyundai,Hatchback,882,522535,0,54,M,Tier1,1,0,0.0,0
ABC-MOT-002535,2024-09-20,2025-09-20,0.2822,2,Maruti,Hatchback,1179,431614,20,24,M,Tier1,0,0,0.0,0
ABC-MOT-002536,2024-01-14,2025-01-13,0.9671,2,Toyota,Hatchback,990,522988,20,50,M,Tier2,0,0,0.0,0
ABC-MOT-002537,2024-11-08,2025-11-08,0.1479,0,Maruti,Hatchback,1134,481784,25,40,M,Tier1,0,0,0.0,0
ABC-MOT-002538,2024-09-04,2025-09-04,0.326,4,Maruti,MUV,1596,717971,20,34,M,Tier3,0,0,0.0,0
ABC-MOT-002539,2024-01-25,2025-01-24,0.937,2,Honda,Hatchback,1139,592619,20,57,M,Tier2,0,0,0.0,0
ABC-MOT-002540,2024-10-13,2025-10-13,0.2192,0,Maruti,Hatchback,1086,611445,50,51,M,Tier2,0,0,0.0,0
ABC-MOT-002541,2024-01-13,2025-01-12,0.9699,0,Maruti,SUV,1749,1263488,35,43,M,Tier3,0,0,0.0,0
ABC-MOT-002542,2024-06-04,2025-06-04,0.5781,2,Maruti,SUV,2293,1465370,50,18,M,Tier2,0,0,0.0,0
ABC-MOT-002543,2024-02-29,2025-02-28,0.8411,9,Tata,Sedan,1645,267897,20,48,M,Tier2,0,0,0.0,0
ABC-MOT-002544,2024-01-05,2025-01-04,0.9918,8,Maruti,SUV,2393,620751,25,27,M,Tier2,0,1,28505.0,0
ABC-MOT-002545,2024-07-23,2025-07-23,0.4438,1,Tata,MUV,1709,808599,35,37,M,Tier1,0,0,0.0,0
ABC-MOT-002546,2024-09-08,2025-09-08,0.3151,1,Hyundai,Hatchback,1154,639541,50,40,M,Tier2,0,0,0.0,0
ABC-MOT-002547,2024-06-24,2025-06-24,0.5233,3,Maruti,Hatchback,1104,330518,35,62,M,Tier1,0,0,0.0,0
ABC-MOT-002548,2024-05-05,2025-05-05,0.6603,0,Maruti,SUV,1837,1404761,50,36,M,Tier2,0,0,0.0,0
ABC-MOT-002549,2024-07-06,2025-07-06,0.4904,5,Honda,SUV,1850,1012748,20,22,F,Tier3,0,0,0.0,0
ABC-MOT-002550,2024-02-25,2025-02-24,0.8521,1,Maruti,MUV,1754,1106304,0,57,M,Tier2,1,0,0.0,0
ABC-MOT-002551,2024-01-19,2025-01-18,0.9534,11,Mahindra,Hatchback,990,200000,50,48,M,Tier1,0,0,0.0,0
ABC-MOT-002552,2024-02-27,2025-02-26,0.8466,5,Hyundai,MUV,2396,443533,35,49,M,Tier1,0,0,0.0,0
ABC-MOT-002553,2024-01-20,2025-01-19,0.9507,1,Maruti,Hatchback,1135,371750,20,57,F,Tier3,0,0,0.0,0
ABC-MOT-002554,2024-10-08,2025-10-08,0.2329,8,Hyundai,SUV,1646,466492,20,60,M,Tier1,0,0,0.0,0
ABC-MOT-002555,2024-08-10,2025-08-10,0.3945,12,Hyundai,SUV,1631,328719,45,29,M,Tier2,0,0,0.0,0
ABC-MOT-002556,2024-03-09,2025-03-09,0.8164,4,Hyundai,Hatchback,823,356555,20,23,M,Tier2,0,0,0.0,0
ABC-MOT-002557,2024-07-27,2025-07-27,0.4329,1,Honda,Hatchback,1045,661652,35,50,M,Tier1,0,0,0.0,0
ABC-MOT-002558,2024-06-26,2025-06-26,0.5178,17,Kia,SUV,1814,200000,0,36,M,Tier2,2,0,0.0,0
ABC-MOT-002559,2024-02-10,2025-02-09,0.8932,10,Mahindra,SUV,2260,524211,0,37,M,Tier1,1,0,0.0,0
ABC-MOT-002560,2024-12-21,2025-12-21,0.0301,12,Tata,Hatchback,1104,200000,25,26,M,Tier2,0,0,0.0,0
ABC-MOT-002561,2024-12-09,2025-12-09,0.063,5,Hyundai,SUV,1697,766266,20,47,M,Tier1,0,0,0.0,0
ABC-MOT-002562,2024-10-04,2025-10-04,0.2438,5,Tata,Hatchback,1077,329194,35,44,M,Tier1,0,0,0.0,0
ABC-MOT-002563,2024-10-22,2025-10-22,0.1945,6,Maruti,Hatchback,1105,257267,20,38,F,Tier1,0,0,0.0,0
ABC-MOT-002564,2024-07-19,2025-07-19,0.4548,0,Honda,Hatchback,1194,495892,0,23,M,Tier3,1,0,0.0,0
ABC-MOT-002565,2024-10-21,2025-10-21,0.1973,4,Honda,MUV,2222,864997,35,54,M,Tier2,0,0,0.0,0
ABC-MOT-002566,2024-07-12,2025-07-12,0.474,1,Maruti,Hatchback,943,585192,25,43,M,Tier3,0,0,0.0,0
ABC-MOT-002567,2024-03-01,2025-03-01,0.8384,1,Toyota,SUV,2499,1181921,35,53,M,Tier2,0,0,0.0,0
ABC-MOT-002568,2024-03-02,2025-03-02,0.8356,2,Honda,Hatchback,910,449664,25,18,M,Tier3,0,0,0.0,0
ABC-MOT-002569,2024-11-08,2025-11-08,0.1479,7,Hyundai,MUV,2305,409624,20,40,M,Tier2,0,0,0.0,0
ABC-MOT-002570,2024-06-12,2025-06-12,0.5562,3,Toyota,SUV,1878,1060748,25,31,M,Tier1,0,0,0.0,0
ABC-MOT-002571,2024-09-23,2025-09-23,0.274,3,Maruti,Hatchback,1174,374134,35,40,M,Tier2,0,0,0.0,0
ABC-MOT-002572,2024-02-23,2025-02-22,0.8575,5,Maruti,Hatchback,1112,387992,0,51,M,Tier1,1,0,0.0,0
ABC-MOT-002573,2024-06-12,2025-06-12,0.5562,3,Maruti,Hatchback,1039,415841,45,44,F,Tier3,0,0,0.0,0
ABC-MOT-002574,2024-01-31,2025-01-30,0.9205,6,Tata,Hatchback,885,263885,25,40,F,Tier3,0,0,0.0,0
ABC-MOT-002575,2024-03-21,2025-03-21,0.7836,0,Maruti,SUV,1688,1724657,25,40,F,Tier1,0,0,0.0,0
ABC-MOT-002576,2024-02-09,2025-02-08,0.8959,2,Kia,SUV,2447,1443939,20,21,M,Tier3,0,0,0.0,0
ABC-MOT-002577,2024-03-17,2025-03-17,0.7945,3,Maruti,Sedan,1681,811259,20,29,F,Tier1,0,0,0.0,0
ABC-MOT-002578,2024-08-10,2025-08-10,0.3945,0,Maruti,SUV,2012,1495425,25,53,F,Tier2,0,0,0.0,0
ABC-MOT-002579,2024-01-02,2025-01-01,1.0,3,Tata,Sedan,1726,622774,25,33,M,Tier3,0,0,0.0,0
ABC-MOT-002580,2024-03-11,2025-03-11,0.811,3,Maruti,Hatchback,1113,448658,20,53,M,Tier1,0,0,0.0,0
ABC-MOT-002581,2024-09-09,2025-09-09,0.3123,6,Mahindra,Hatchback,955,331618,35,49,M,Tier1,0,0,0.0,0
ABC-MOT-002582,2024-02-24,2025-02-23,0.8548,2,Maruti,Hatchback,1130,598077,20,50,M,Tier2,0,0,0.0,0
ABC-MOT-002583,2024-07-22,2025-07-22,0.4466,5,Other,SUV,2296,771293,0,43,F,Tier1,1,0,0.0,0
ABC-MOT-002584,2024-11-13,2025-11-13,0.1342,7,Tata,Hatchback,991,269957,0,34,M,Tier2,3,0,0.0,0
ABC-MOT-002585,2024-10-12,2025-10-12,0.2219,6,Maruti,SUV,1519,610130,0,38,M,Tier2,1,0,0.0,0
ABC-MOT-002586,2024-02-14,2025-02-13,0.8822,1,Maruti,Hatchback,1096,397308,25,47,M,Tier1,0,0,0.0,0
ABC-MOT-002587,2024-02-23,2025-02-22,0.8575,6,Maruti,SUV,1839,593393,25,18,M,Tier1,0,0,0.0,0
ABC-MOT-002588,2024-09-15,2025-09-15,0.2959,6,Kia,Hatchback,945,200000,25,54,M,Tier3,0,0,0.0,0
ABC-MOT-002589,2024-05-06,2025-05-06,0.6575,2,Tata,Sedan,1628,778780,0,33,M,Tier2,1,0,0.0,0
ABC-MOT-002590,2024-06-01,2025-06-01,0.5863,1,Hyundai,Hatchback,1124,487815,35,38,F,Tier2,0,0,0.0,0
ABC-MOT-002591,2024-06-23,2025-06-23,0.526,1,Maruti,Hatchback,835,584477,0,39,M,Tier1,1,0,0.0,0
ABC-MOT-002592,2024-07-30,2025-07-30,0.4247,0,Toyota,Hatchback,1129,641513,25,39,M,Tier3,0,0,0.0,0
ABC-MOT-002593,2024-06-13,2025-06-13,0.5534,4,Maruti,Sedan,1375,480187,0,24,M,Tier1,3,0,0.0,0
ABC-MOT-002594,2024-01-09,2025-01-08,0.9808,3,Mahindra,SUV,2066,1128817,0,41,F,Tier1,1,0,0.0,0
ABC-MOT-002595,2024-02-04,2025-02-03,0.9096,3,Mahindra,Hatchback,1147,332193,20,47,F,Tier1,0,0,0.0,0
ABC-MOT-002596,2024-01-01,2024-12-31,1.0,1,Maruti,SUV,1718,928714,45,18,F,Tier2,0,0,0.0,0
ABC-MOT-002597,2024-04-06,2025-04-06,0.7397,0,Hyundai,SUV,1720,1923173,45,24,F,Tier1,0,0,0.0,0
ABC-MOT-002598,2024-10-26,2025-10-26,0.1836,12,Maruti,Sedan,1782,200000,45,50,M,Tier1,0,0,0.0,0
ABC-MOT-002599,2024-12-21,2025-12-21,0.0301,4,Maruti,SUV,1873,814130,20,48,M,Tier2,0,0,0.0,0
ABC-MOT-002600,2024-06-23,2025-06-23,0.526,8,Other,Hatchback,1178,233584,25,43,M,Tier2,0,0,0.0,0
ABC-MOT-002601,2024-01-10,2025-01-09,0.9781,9,Tata,SUV,1857,437796,35,31,M,Tier1,0,0,0.0,0
ABC-MOT-002602,2024-01-27,2025-01-26,0.9315,8,Honda,SUV,2119,501002,0,48,M,Tier2,1,0,0.0,0
ABC-MOT-002603,2024-10-25,2025-10-25,0.1863,2,Hyundai,SUV,2010,1316832,45,25,M,Tier1,0,0,0.0,0
ABC-MOT-002604,2024-05-05,2025-05-05,0.6603,5,Maruti,Hatchback,1193,336046,0,38,M,Tier1,1,0,0.0,0
ABC-MOT-002605,2024-11-18,2025-11-18,0.1205,0,Mahindra,SUV,2050,1516539,25,24,M,Tier1,0,0,0.0,0
ABC-MOT-002606,2024-07-04,2025-07-04,0.4959,9,Hyundai,Hatchback,1001,233900,0,38,M,Tier3,1,0,0.0,0
ABC-MOT-002607,2024-11-17,2025-11-17,0.1233,12,Maruti,Sedan,1479,200000,35,27,F,Tier2,0,0,0.0,0
ABC-MOT-002608,2024-02-19,2025-02-18,0.8685,14,Hyundai,Hatchback,950,200000,25,49,M,Tier1,0,0,0.0,0
ABC-MOT-002609,2024-11-10,2025-11-10,0.1425,1,Tata,Hatchback,976,445336,0,45,F,Tier1,1,0,0.0,0
ABC-MOT-002610,2024-07-18,2025-07-18,0.4575,1,Mahindra,SUV,1960,953151,25,33,M,Tier1,0,0,0.0,0
ABC-MOT-002611,2024-06-09,2025-06-09,0.5644,3,Maruti,SUV,2263,1316011,0,53,F,Tier2,1,0,0.0,0
ABC-MOT-002612,2024-07-12,2025-07-12,0.474,5,Toyota,Hatchback,818,361100,45,28,M,Tier2,0,0,0.0,0
ABC-MOT-002613,2024-04-29,2025-04-29,0.6767,4,Maruti,SUV,2000,746361,20,39,M,Tier1,0,0,0.0,0
ABC-MOT-002614,2024-08-08,2025-08-08,0.4,10,Maruti,SUV,2049,393296,25,32,M,Tier3,0,0,0.0,0
ABC-MOT-002615,2024-10-08,2025-10-08,0.2329,4,Maruti,MUV,2253,601336,35,48,M,Tier1,0,0,0.0,0
ABC-MOT-002616,2024-10-23,2025-10-23,0.1918,3,Honda,SUV,2166,1135584,45,47,F,Tier1,0,0,0.0,0
ABC-MOT-002617,2024-12-24,2025-12-24,0.0219,4,Maruti,Hatchback,972,327530,25,55,M,Tier1,0,0,0.0,0
ABC-MOT-002618,2024-05-31,2025-05-31,0.589,3,Hyundai,Hatchback,843,511888,25,40,M,Tier1,0,0,0.0,0
ABC-MOT-002619,2024-10-08,2025-10-08,0.2329,2,Maruti,SUV,1872,957777,45,18,M,Tier3,0,0,0.0,0
ABC-MOT-002620,2024-11-21,2025-11-21,0.1123,2,Tata,Hatchback,902,422773,35,34,M,Tier2,0,0,0.0,0
ABC-MOT-002621,2024-01-07,2025-01-06,0.9863,0,Mahindra,MUV,1704,1510906,25,58,M,Tier2,0,0,0.0,0
ABC-MOT-002622,2024-06-22,2025-06-22,0.5288,1,Maruti,MUV,2221,1299733,20,36,M,Tier1,0,1,76025.0,0
ABC-MOT-002623,2024-09-13,2025-09-13,0.3014,0,Kia,MUV,1978,1051082,35,18,M,Tier1,0,0,0.0,0
ABC-MOT-002624,2024-06-16,2025-06-16,0.5452,3,Maruti,Hatchback,1117,404729,25,45,M,Tier1,0,0,0.0,0
ABC-MOT-002625,2024-02-06,2025-02-05,0.9041,19,Maruti,SUV,1638,200000,0,46,M,Tier2,5,0,0.0,0
ABC-MOT-002626,2024-08-27,2025-08-27,0.3479,4,Tata,SUV,2485,991638,45,31,M,Tier1,0,0,0.0,0
ABC-MOT-002627,2024-05-28,2025-05-28,0.5973,4,Mahindra,Hatchback,989,389454,35,37,F,Tier1,0,0,0.0,0
ABC-MOT-002628,2024-08-14,2025-08-14,0.3836,4,Maruti,Hatchback,901,394480,0,29,M,Tier3,1,0,0.0,0
ABC-MOT-002629,2024-01-01,2024-12-31,1.0,1,Hyundai,Hatchback,945,661366,0,46,M,Tier2,1,0,0.0,0
ABC-MOT-002630,2024-01-05,2025-01-04,0.9918,3,Maruti,Hatchback,1136,413096,45,40,F,Tier1,0,0,0.0,0
ABC-MOT-002631,2024-08-08,2025-08-08,0.4,1,Hyundai,MUV,2209,854375,0,26,F,Tier2,1,0,0.0,0
ABC-MOT-002632,2024-12-25,2025-12-25,0.0192,5,Tata,SUV,1672,778642,50,39,F,Tier1,0,0,0.0,0
ABC-MOT-002633,2024-08-22,2025-08-22,0.3616,9,Other,Hatchback,1196,215964,45,31,M,Tier2,0,0,0.0,0
ABC-MOT-002634,2024-12-11,2025-12-11,0.0575,1,Hyundai,Sedan,1278,875846,35,57,F,Tier3,0,0,0.0,0
ABC-MOT-002635,2024-11-06,2025-11-06,0.1534,14,Tata,Hatchback,910,200000,45,50,M,Tier1,0,0,0.0,0
ABC-MOT-002636,2024-04-12,2025-04-12,0.7233,11,Tata,Hatchback,1091,200000,25,38,F,Tier3,0,0,0.0,0
ABC-MOT-002637,2024-02-07,2025-02-06,0.9014,0,Maruti,Hatchback,1011,582082,50,40,M,Tier1,0,0,0.0,0
ABC-MOT-002638,2024-07-23,2025-07-23,0.4438,2,Maruti,SUV,1945,1484167,25,52,M,Tier1,0,0,0.0,0
ABC-MOT-002639,2024-08-15,2025-08-15,0.3808,1,Other,SUV,2426,1202895,35,37,F,Tier2,0,0,0.0,0
ABC-MOT-002640,2024-10-08,2025-10-08,0.2329,0,Maruti,SUV,2293,1695738,0,49,M,Tier2,2,0,0.0,0
ABC-MOT-002641,2024-07-09,2025-07-09,0.4822,9,Mahindra,SUV,2462,490403,35,57,M,Tier1,0,0,0.0,0
ABC-MOT-002642,2024-12-02,2025-12-02,0.0822,6,Maruti,Hatchback,913,208017,25,34,F,Tier1,0,0,0.0,0
ABC-MOT-002643,2024-11-04,2025-11-04,0.1589,3,Honda,SUV,2350,1003659,25,59,M,Tier1,0,0,0.0,0
ABC-MOT-002644,2024-08-02,2025-08-02,0.4164,8,Maruti,Hatchback,885,200000,0,56,M,Tier1,4,0,0.0,0
ABC-MOT-002645,2024-07-20,2025-07-20,0.4521,7,Other,Hatchback,1122,287846,50,42,M,Tier1,0,0,0.0,0
ABC-MOT-002646,2024-01-07,2025-01-06,0.9863,0,Tata,Sedan,1529,1140718,45,34,M,Tier1,0,1,13912.0,0
ABC-MOT-002647,2024-10-12,2025-10-12,0.2219,0,Maruti,Hatchback,1039,438184,25,42,M,Tier3,0,0,0.0,0
ABC-MOT-002648,2024-09-06,2025-09-06,0.3205,7,Tata,Hatchback,846,245160,45,37,M,Tier2,0,0,0.0,0
ABC-MOT-002649,2024-11-24,2025-11-24,0.1041,0,Tata,Hatchback,1151,766154,35,30,F,Tier3,0,0,0.0,0
ABC-MOT-002650,2024-02-04,2025-02-03,0.9096,10,Maruti,Hatchback,911,200000,25,46,M,Tier1,0,0,0.0,0
ABC-MOT-002651,2024-02-23,2025-02-22,0.8575,5,Maruti,MUV,2098,786900,50,27,F,Tier1,0,0,0.0,0
ABC-MOT-002652,2024-09-02,2025-09-02,0.3315,6,Mahindra,Hatchback,866,220310,20,35,M,Tier2,0,0,0.0,0
ABC-MOT-002653,2024-06-28,2025-06-28,0.5123,2,Mahindra,Sedan,1755,545147,45,36,F,Tier2,0,0,0.0,0
ABC-MOT-002654,2024-08-02,2025-08-02,0.4164,1,Maruti,MUV,1820,1075338,25,23,M,Tier2,0,0,0.0,0
ABC-MOT-002655,2024-06-08,2025-06-08,0.5671,2,Toyota,SUV,2262,979863,50,47,M,Tier1,0,0,0.0,0
ABC-MOT-002656,2024-08-22,2025-08-22,0.3616,0,Maruti,Hatchback,1106,736520,45,37,M,Tier3,0,0,0.0,0
ABC-MOT-002657,2024-08-29,2025-08-29,0.3425,2,Maruti,MUV,2050,1026253,35,55,F,Tier2,0,0,0.0,0
ABC-MOT-002658,2024-03-10,2025-03-10,0.8137,6,Tata,Hatchback,848,309887,20,37,F,Tier1,0,0,0.0,0
ABC-MOT-002659,2024-10-05,2025-10-05,0.2411,10,Maruti,Hatchback,911,200000,20,35,F,Tier2,0,0,0.0,0
ABC-MOT-002660,2024-06-29,2025-06-29,0.5096,0,Maruti,Sedan,1567,1107374,20,29,M,Tier1,0,0,0.0,0
ABC-MOT-002661,2024-07-29,2025-07-29,0.4274,10,Hyundai,Sedan,1521,319794,0,40,M,Tier1,3,0,0.0,0
ABC-MOT-002662,2024-08-14,2025-08-14,0.3836,16,Maruti,SUV,2084,213780,35,40,M,Tier3,0,0,0.0,0
ABC-MOT-002663,2024-09-29,2025-09-29,0.2575,13,Maruti,Hatchback,899,200000,25,48,M,Tier2,0,0,0.0,0
ABC-MOT-002664,2024-04-19,2025-04-19,0.7041,4,Mahindra,SUV,2038,930913,25,40,F,Tier1,0,0,0.0,0
ABC-MOT-002665,2024-01-03,2025-01-02,0.9973,10,Hyundai,SUV,1585,380326,25,65,M,Tier1,0,0,0.0,0
ABC-MOT-002666,2024-03-07,2025-03-07,0.8219,7,Honda,MUV,1984,480655,35,45,F,Tier1,0,0,0.0,0
ABC-MOT-002667,2024-12-19,2025-12-19,0.0356,4,Tata,Hatchback,836,346914,0,28,F,Tier3,1,0,0.0,0
ABC-MOT-002668,2024-03-22,2025-03-22,0.7808,4,Hyundai,Hatchback,1065,323656,45,27,M,Tier3,0,0,0.0,0
ABC-MOT-002669,2024-04-01,2025-04-01,0.7534,0,Maruti,MUV,2066,1139137,35,46,M,Tier2,0,0,0.0,0
ABC-MOT-002670,2024-11-10,2025-11-10,0.1425,9,Mahindra,SUV,2351,441958,25,27,M,Tier3,0,0,0.0,0
ABC-MOT-002671,2024-03-27,2025-03-27,0.7671,0,Maruti,Hatchback,984,460010,0,47,F,Tier1,1,0,0.0,0
ABC-MOT-002672,2024-06-19,2025-06-19,0.537,6,Maruti,Hatchback,864,333905,35,50,M,Tier3,0,0,0.0,0
ABC-MOT-002673,2024-05-15,2025-05-15,0.6329,20,Honda,SUV,1735,200000,0,51,M,Tier2,1,0,0.0,0
ABC-MOT-002674,2024-08-29,2025-08-29,0.3425,7,Mahindra,SUV,2314,553258,20,29,M,Tier3,0,0,0.0,0
ABC-MOT-002675,2024-08-05,2025-08-05,0.4082,4,Tata,SUV,2458,1139792,25,51,M,Tier3,0,0,0.0,0
ABC-MOT-002676,2024-07-07,2025-07-07,0.4877,2,Maruti,SUV,1561,1474787,35,43,M,Tier2,0,0,0.0,0
ABC-MOT-002677,2024-07-02,2025-07-02,0.5014,10,Maruti,Hatchback,1070,202865,25,32,F,Tier1,0,0,0.0,0
ABC-MOT-002678,2024-11-01,2025-11-01,0.1671,0,Hyundai,Hatchback,992,430574,0,38,M,Tier1,1,0,0.0,0
ABC-MOT-002679,2024-07-31,2025-07-31,0.4219,3,Mahindra,SUV,1757,943222,25,45,M,Tier1,0,0,0.0,0
ABC-MOT-002680,2024-07-05,2025-07-05,0.4932,7,Hyundai,SUV,2011,597321,20,31,M,Tier1,0,0,0.0,0
ABC-MOT-002681,2024-11-20,2025-11-20,0.1151,2,Maruti,Hatchback,1174,525614,35,43,F,Tier1,0,0,0.0,0
